,LID,TYPE40,PD40,CL40,TYPE41,PD41,CL41,TYPE42,PD42,CL42,TYPE43,PD43,CL43,TYPE80,obscode,Dia,Ano,Start,LULC,habitat,MQCOMP1,SHDI,ELEV_MEAN,ELEV_RANGE
9475,61A7202,0.920958036,0.072391384,0.9369,0.853349016,0.258687086,0.8258,0.042148208,2.506791899,0.575,0.03,3.163311281,0.467,0.00,5,188,2006,811,0,7,-0.7502423,1.0738,1620.35,731.6862793
9476,61A7203,0.918487155,0.087261852,0.9359,0.843608734,0.457580137,0.8274,0.048719318,2.347869183,0.6262,0.03,3.044298207,0.4707,0.01,5,188,2006,800,0,5,-0.7632065,0.9652,1592.99,712.043457
9477,61A7204,0.917842578,0.043593605,0.9319,0.846007994,0.397872014,0.8191,0.042667451,2.287699783,0.5876,0.03,3.302311998,0.476,0.00,5,188,2006,821,0,5,-0.7152716,1.0704,1607.33,712.043457
9478,61A7301,0.938594393,0.115832436,0.947,0.771004238,0.895394983,0.7983,0.081592771,3.103771131,0.633,0.09,4.715430846,0.5575,0.01,7,171,2004,903,0,5,-0.9747067,1.1347,1983.43,630.6833496
9479,61A7303,0.944664165,0.102376048,0.9526,0.799365649,0.835599477,0.7978,0.059157892,2.92479109,0.6193,0.09,4.377219117,0.5737,0.00,7,171,2004,922,0,7,-0.8908066,1.0114,1975.2,786.6414795
9480,61A7304,0.902319003,0.261723024,0.932,0.778846598,0.955063969,0.7944,0.064296608,3.024154883,0.6186,0.06,3.91954343,0.5602,0.02,7,171,2004,956,0,5,-0.7248977,1.1095,1664.31,717.7583008
9481,61A7305,0.935657984,0.072624229,0.9466,0.748032211,1.014305596,0.7831,0.091870201,3.679499538,0.6322,0.10,4.892721233,0.566,0.01,7,171,2004,855,0,5,-0.9757274,1.0544,2005.65,397.645752
9482,61A7306,0.923196152,0.144882357,0.9431,0.801353096,0.735940887,0.8068,0.060482857,2.963875422,0.6144,0.06,3.998163798,0.5614,0.01,7,171,2004,947,0,5,-0.8172037,1.1338,1773.34,809.2246094
9483,61A7307,0.943607774,0.101737781,0.9509,0.787924398,0.815696116,0.7935,0.068826555,3.183469997,0.6205,0.09,4.615999463,0.569,0.00,7,171,2004,914,0,7,-0.8830414,1.0396,1973.49,707.7592773
9484,61A7308,0.932632051,0.13091644,0.9466,0.80561447,0.736115624,0.8118,0.060697716,2.884662747,0.6183,0.07,4.138014052,0.5664,0.01,7,171,2004,935,0,5,-0.8899168,1.1759,1846.6,799.9368896
9485,61A7401,0.975192072,0.028837663,0.9711,0.657307926,1.571142238,0.7804,0.178923976,4.057050878,0.6965,0.14,4.395191618,0.6736,0.00,10,170,2005,943,0,7,-1.154531,1.3763,2185.84,610.0368652
9486,61A7402,0.970841174,0.072361015,0.966,0.694782946,1.37243449,0.7809,0.151529432,3.480985972,0.6871,0.12,4.654459576,0.6662,0.00,10,170,2005,932,0,7,-1.131164,1.3098,2147.54,662.9144287
9487,61A7403,0.948513725,0.043856291,0.9511,0.742535398,1.173830978,0.7828,0.109954182,3.581296967,0.662,0.10,4.655711779,0.5805,0.00,10,170,2005,855,0,7,-1.040915,1.1531,2041.56,546.1928711
9488,61A7404,0.959525258,0.043436386,0.9567,0.756913057,0.994808552,0.8018,0.097671399,3.103715553,0.6744,0.10,4.436789765,0.6569,0.00,10,170,2005,908,0,5,-1.05298,1.1694,2023.28,631.479248
9489,61A7405,0.958826965,0.058391405,0.9567,0.712329779,1.27342136,0.7904,0.128485786,3.521747669,0.6866,0.12,4.476717227,0.6684,0.00,10,170,2005,922,0,5,-1.071556,1.2279,2097.47,626.7960205
9490,61A7501,0.923249867,0.072648937,0.9428,0.724415607,1.014650678,0.8003,0.117886066,3.083800039,0.6736,0.08,4.79482986,0.5432,0.01,10,170,2005,819,0,7,-0.7962091,1.3414,1915.28,563.5498047
9491,61A7503,0.940044692,0.043726114,0.9525,0.771469766,0.656534737,0.8292,0.110133231,2.38744581,0.6814,0.06,4.038749635,0.5318,0.00,10,170,2005,708,0,6,-0.850049,1.425,1906.19,419.4847412
9492,61A7504,0.942121665,0.057913107,0.9539,0.76788878,0.73608584,0.8218,0.102881734,2.307811689,0.6845,0.07,4.337204835,0.5436,0.00,10,170,2005,745,0,7,-0.8414817,1.2601,1911.07,534.2971191
9493,61A7505,0.924019779,0.043559057,0.94,0.742821876,0.974826068,0.8197,0.120679236,2.804947029,0.681,0.06,4.376532176,0.5289,0.01,10,170,2005,646,0,7,-0.8211977,1.3522,1922.56,344.97229
9494,61A7507,0.922193476,0.043558277,0.9414,0.703735412,1.173639338,0.783,0.122129535,3.481331228,0.666,0.10,5.072745687,0.5568,0.01,10,170,2005,844,0,2,-0.7994136,1.2422,1950.11,514.9036865
9495,61A7508,0.936069798,0.057938823,0.9493,0.742660732,0.835391049,0.8019,0.113356119,2.526081642,0.6811,0.08,4.674284748,0.5409,0.01,10,170,2005,756,0,6,-0.8187168,1.3102,1893.51,581.0869141
9496,61A7509,0.938719728,0.086911346,0.9516,0.758005258,0.875239374,0.8078,0.102702685,2.38693526,0.6759,0.08,4.674452108,0.5411,0.00,10,170,2005,715,0,1,-0.8430551,1.1569,1880.57,602.6472168
9497,61A7601,0.929606118,0.043722199,0.9335,0.693278932,1.213548221,0.7921,0.139085505,3.302311998,0.6954,0.10,4.197588326,0.6209,0.02,5,157,2007,939,0,5,-0.9182162,1.3257,2085.13,836.7304688
9498,61A7602,0.925237314,0.101718411,0.9313,0.758542406,0.895147734,0.8194,0.087340254,2.725436156,0.6729,0.08,3.282379818,0.6402,0.03,5,159,2007,628,0,5,-0.8878499,1.2911,1863.98,988.8024902
9499,61A7603,0.921978617,0.043566077,0.9322,0.76654591,0.815710723,0.8226,0.080052947,2.646254767,0.6788,0.08,2.964671535,0.6463,0.03,5,159,2007,617,0,5,-0.8682558,1.2797,1765.1,1130.67
9500,61A7604,0.936338372,0.043605315,0.9411,0.671452821,1.313304631,0.7837,0.15602357,3.442504588,0.6936,0.11,4.65637881,0.61,0.01,5,157,2007,949,0,5,-0.978064,1.2789,2071.12,555.4869385
9501,61A7606,0.923428916,0.043569198,0.9312,0.733081594,0.935200014,0.8072,0.102899639,3.044461762,0.6768,0.09,3.681212772,0.6287,0.02,5,159,2007,642,0,5,-0.9162595,1.2475,1971.7,753.8388672
9502,61A7607,0.904216925,0.101730495,0.9276,0.751613198,0.656507626,0.8075,0.094466416,2.72558289,0.6639,0.06,3.760184583,0.5668,0.02,5,159,2007,653,0,5,-0.7343415,1.2168,1953.8,612.8774414
9503,61A7608,0.944825309,0.043392638,0.946,0.678399934,1.213334747,0.7849,0.159103218,3.679950994,0.6894,0.11,4.71435492,0.6119,0.00,5,157,2007,957,0,5,-1.005762,1.3284,2051.93,536.3699951
9504,61B4202,0.752991877,0.583590902,0.8667,0.623610845,1.631662022,0.7341,0.071977823,3.183831169,0.6641,0.06,4.735871686,0.5346,0.10,7,188,2007,710,0,15,-0.2556176,1.4972,1627.37,601.6566162
9505,61B4203,0.724075414,0.610382968,0.8568,0.600961107,1.790533582,0.7285,0.068611696,3.183241992,0.6619,0.05,4.337127175,0.534,0.12,7,182,2007,659,0,5,-0.1904111,1.6941,1590.04,596.6358643
9506,61B4205,0.661372345,0.886283993,0.8565,0.557273075,2.426617135,0.7421,0.06107372,2.844332426,0.6558,0.04,3.381303448,0.5544,0.16,7,182,2007,636,0,15,0.3166328,1.8123,1651.18,367.777832
9507,61B4206,0.696698774,0.857314031,0.8677,0.579779574,2.208108882,0.7448,0.065908051,2.904388284,0.6756,0.05,3.879051336,0.5531,0.14,7,182,2007,646,0,10,0.04862714,1.6978,1661.43,445.1795654
9508,61B4207,0.79515799,0.408475287,0.8768,0.633064649,1.671327567,0.7223,0.095630237,3.402331625,0.6842,0.07,5.153142104,0.5328,0.09,7,182,2007,750,0,5,-0.6219261,1.537,1610.06,443.253418
9509,61B4208,0.742929306,0.74113585,0.8686,0.60925109,1.949838214,0.7359,0.07400108,3.203388009,0.675,0.06,4.556370969,0.5427,0.11,7,182,2007,727,0,15,-0.2560119,1.6156,1644.53,506.1420898
9510,61B4401,0.596449065,0.959676774,0.8568,0.539260715,2.367554239,0.7798,0.031029246,2.128856827,0.6073,0.03,2.367554239,0.5315,0.21,7,182,2007,514,0,15,1.069056,1.5043,1658.78,335.4173584
9511,61B4402,0.623467606,0.915397157,0.8546,0.554623146,2.407193447,0.7677,0.040447239,2.466896047,0.6079,0.03,2.785139089,0.5163,0.20,7,182,2007,646,0,12,0.4846147,1.7421,1610.91,393.769165
9512,61B4403,0.636144297,0.886442677,0.8522,0.557649079,2.208227487,0.754,0.049131131,2.645875729,0.6357,0.03,2.904544288,0.51,0.19,7,182,2007,621,0,15,0.2089936,1.805,1557.38,453.5498047
9513,61B4406,0.631345775,0.87183732,0.8456,0.54051406,2.586173129,0.7331,0.054717469,2.984105049,0.6223,0.04,3.620719251,0.4865,0.21,7,182,2007,608,0,4,0.07410256,1.7312,1483.98,407.9986572
9514,61B4606,0.665221905,0.828723623,0.8831,0.611166918,2.188452807,0.8006,0.029471517,2.208386413,0.5823,0.02,2.208386413,0.5258,0.18,7,169,2004,834,0,2,-0.1022836,1.6649,1686.38,352.0061035
9515,61B4607,0.644022467,0.868940953,0.8596,0.528481946,2.526244374,0.738,0.082792401,3.36174974,0.6975,0.03,3.142945207,0.4982,0.22,7,169,2004,917,0,2,-0.1811686,1.6567,1552.33,420.2581787
9516,61B4608,0.602286072,1.017862503,0.8508,0.52225103,2.765617563,0.7529,0.050706765,2.506971936,0.671,0.03,2.745682172,0.5046,0.24,7,169,2004,907,0,15,0.06229396,1.499,1558.53,478.9182129
9517,61B4609,0.683860938,0.785337823,0.8923,0.585276388,2.049725286,0.7942,0.065746907,2.646736397,0.7195,0.03,2.74617393,0.5579,0.18,7,169,2004,943,0,5,-0.2320319,1.5868,1674.3,388.1317139
9518,61B5104,0.691219865,0.840139474,0.8401,0.625634102,1.691169882,0.7297,0.02981171,2.287993074,0.5552,0.04,2.845096388,0.5431,0.13,7,171,2007,747,0,5,0.08228007,1.4416,1634.95,448.7855225
9519,61B5105,0.70953661,0.828173687,0.8413,0.64044148,1.770357364,0.7285,0.031494774,2.367052343,0.5674,0.04,3.083137557,0.5425,0.14,7,171,2007,713,0,5,-0.3075882,1.4227,1698.58,568.8035889
9520,61B5106,0.659635567,0.813482782,0.8481,0.587424979,1.909398178,0.7447,0.030420478,2.128171377,0.5921,0.04,2.824326143,0.577,0.14,7,171,2007,821,0,15,0.9432238,1.7122,1643.01,344.7182617
9521,61B5107,0.704845518,0.683102691,0.8456,0.63532067,1.512154354,0.733,0.028844844,2.148871157,0.5619,0.04,3.024308708,0.552,0.11,7,171,2007,724,0,5,0.3873572,1.6281,1673.58,517.331543
9522,61B5109,0.663503032,0.755743299,0.8476,0.57439019,1.98968836,0.7291,0.037009493,2.586543614,0.5831,0.05,3.34267132,0.5783,0.14,7,171,2007,813,0,5,0.7714735,1.6477,1693.61,417.7092285
9523,61B5113,0.694478562,0.756224897,0.8446,0.627066497,1.770999216,0.7361,0.027913788,2.089362308,0.5577,0.04,2.905272246,0.5535,0.11,7,171,2007,841,0,5,0.5016065,1.6617,1653.52,443.7802734
9524,61B5201,0.684577136,0.73873681,0.8363,0.640119192,1.611486577,0.7494,0.028701605,2.12870484,0.5912,0.02,1.850173132,0.4657,0.11,7,167,2008,1004,0,1,0.8167323,1.7291,1562.07,262.2484131
9525,61B5202,0.716215149,0.610350183,0.8473,0.650020619,1.372647325,0.7412,0.03507576,2.60603129,0.5835,0.03,2.566314968,0.5466,0.11,7,167,2008,944,0,5,0.4797653,1.642,1611.14,420.2288818
9526,61B5203,0.690324618,0.872429698,0.8427,0.629358328,1.770840643,0.7425,0.03496833,2.507061724,0.5828,0.03,2.228470728,0.5358,0.10,7,167,2008,922,0,8,0.492285,1.5641,1565.96,308.7685547
9527,61B5205,0.694317418,0.697945939,0.8391,0.632599121,1.611564504,0.7398,0.034198418,2.486858416,0.5874,0.03,2.327772525,0.5422,0.11,7,167,2008,936,0,7,0.5195201,1.6442,1571.45,309.9675293
9528,61B5206,0.6873524,0.904488481,0.842,0.62228588,1.790840888,0.7381,0.035505478,2.527088338,0.5715,0.03,2.367851032,0.549,0.11,7,167,2008,911,0,17,0.5182455,1.4697,1566,304.4989014
9529,61B5303,0.728730696,0.770001998,0.8873,0.704576944,1.452000107,0.8243,0.014019561,1.531549474,0.5494,0.01,1.352595424,0.4822,0.09,7,167,2008,840,0,5,0.6356798,1.4292,1613.38,278.5916748
9530,61B5305,0.684219037,0.654348431,0.866,0.659170038,1.392676723,0.801,0.015040142,1.531957255,0.5471,0.01,1.173788941,0.5044,0.11,7,167,2008,850,0,1,0.9319194,1.4417,1604.07,261.1177979
9531,61B5401,0.778398975,0.553948875,0.884,0.741353672,1.173618326,0.8031,0.024869949,1.750627052,0.5876,0.01,1.51182948,0.4684,0.05,7,153,2006,746,0,5,0.3329757,1.4987,1685.8,421.2130127
9532,61B5502,0.681085674,0.76997443,0.8827,0.631166726,1.929355326,0.8043,0.022399069,1.849808807,0.5646,0.03,1.849808807,0.6108,0.16,7,153,2006,856,0,1,0.09190735,1.7347,1680.52,323.4639893
9533,61B5506,0.749070697,0.610415758,0.9056,0.63662773,1.790629768,0.8069,0.024028418,2.029337693,0.5564,0.09,1.96975681,0.7838,0.13,7,155,2006,750,0,15,-0.6166894,1.6037,1721.55,561.9935303
9534,61B5601,0.988960964,0.014480092,0.9845,0.753994553,0.636739607,0.8649,0.027895883,1.691351595,0.5877,0.21,2.188800408,0.8008,0.00,7,153,2006,636,0,5,-1.273069,1.0925,2275.01,662.8929443
9535,61B5602,0.981548323,0.029089889,0.9818,0.831988433,0.398031692,0.8928,0.023365935,1.49242662,0.5748,0.13,1.51228976,0.8349,0.00,7,153,2006,545,0,5,-1.20722,0.7392,2169.36,860.4385986
9536,61B5603,0.985021879,0.014608234,0.9823,0.811003854,0.517310886,0.8749,0.025514527,1.651499307,0.5855,0.15,2.129086048,0.7813,0.00,7,153,2006,651,0,5,-1.261836,1.0073,2239.48,684.8637695
9537,61B5604,0.983249291,0.028968374,0.9815,0.842427008,0.437588352,0.8845,0.026732062,1.690630063,0.5813,0.11,1.949175995,0.7986,0.00,7,153,2006,555,0,5,-1.229934,0.7306,2209.09,614.4859619
9538,61B5605,0.968746297,0.087572993,0.9729,0.880421272,0.358136251,0.9061,0.015434051,1.273216164,0.5617,0.07,1.173683863,0.8394,0.00,7,153,2006,834,0,5,-1.02591,0.7293,2106.33,731.8413086
9539,61B5606,0.980939555,0.043604534,0.9798,0.8601887,0.378034592,0.8972,0.018800178,1.333218288,0.5741,0.10,1.47252127,0.8369,0.00,7,153,2006,535,0,5,-1.184681,0.7217,2140.65,752.8359375
9540,61B6102,0.82906993,0.379280107,0.8931,0.807404963,0.815793056,0.821,0.011853064,1.114175507,0.5771,0.01,0.994822527,0.5094,0.03,7,168,2007,638,0,5,0.08250307,1.2084,1788.07,433.0780029
9541,61B6103,0.78989394,0.392266671,0.8746,0.761890628,0.875233801,0.7972,0.01681273,1.352692287,0.5921,0.01,1.193582161,0.4968,0.04,7,168,2007,657,0,1,0.5630454,1.3251,1738.09,527.8763428
9542,61B6106,0.713618934,0.816704965,0.852,0.686618298,1.412484228,0.7782,0.015827959,1.671088178,0.5525,0.01,1.352816286,0.4695,0.07,7,168,2007,716,0,5,1.388344,1.4225,1615.63,522.1634521
9543,61B6107,0.766348956,0.55221465,0.8622,0.73412008,1.134025956,0.7816,0.019408945,1.591556934,0.5928,0.01,1.472273444,0.4834,0.05,7,168,2007,705,0,5,0.678555,1.4112,1682.26,529.0427246
9544,61B6108,0.791021951,0.523167961,0.888,0.769661368,0.954976933,0.8195,0.011853064,1.094257749,0.5564,0.01,1.034547666,0.4684,0.04,7,168,2007,727,0,1,0.5317832,1.3304,1701.99,463.0570068
9545,61B6112,0.749142317,0.685612019,0.8791,0.727924974,1.253418633,0.8157,0.013267554,1.154004247,0.5603,0.01,0.974852579,0.4557,0.05,7,168,2007,749,0,1,1.526329,1.32,1663.71,470.7457275
9546,61B6201,0.950196788,0.058396633,0.962,0.780189468,0.716323459,0.907,0.011835159,0.815880714,0.6281,0.16,1.273535386,0.8985,0.00,7,171,2004,732,0,5,-0.9042737,1.019,2076.04,503.7281494
9547,61B6202,0.948406295,0.058168318,0.9582,0.795068465,0.716213433,0.8827,0.029381992,1.412567638,0.6379,0.12,2.168499526,0.8319,0.00,7,171,2004,757,0,5,-0.8755744,0.8792,2054.65,407.7341309
9548,61B6203,0.949068778,0.058161028,0.9575,0.765579044,1.054328774,0.8747,0.049936853,1.531659152,0.6975,0.13,2.506432863,0.8183,0.00,7,171,2004,807,0,5,-0.875181,0.8895,2036.99,444.5194092
9549,61B6205,0.939328495,0.058171443,0.95,0.828156778,0.616822304,0.8712,0.05054562,1.313085786,0.7239,0.06,2.526741969,0.711,0.01,7,171,2004,818,0,5,-0.8211519,0.722,2028.88,377.2655029
9550,61B6206,0.93814677,0.087596518,0.9571,0.70557962,0.795957792,0.8901,0.017475213,1.193936688,0.6152,0.21,1.173999155,0.9091,0.01,7,171,2004,712,0,5,-0.854891,1.3265,2117.61,800.7871094
9551,61B6207,0.939471735,0.072658044,0.9544,0.730109375,0.875484585,0.8847,0.021593347,1.372942307,0.6191,0.19,1.571951024,0.8957,0.01,7,171,2004,723,0,5,-0.8231241,1.239,2067.6,780.925415
9552,61B6208,0.951324799,0.058172485,0.9615,0.752920258,0.736125383,0.8981,0.015792149,1.114246532,0.6102,0.18,1.472378899,0.8991,0.00,7,171,2004,742,0,5,-0.8985624,1.1247,2090.59,471.5906982
9553,61B6301,0.895371889,0.232570134,0.9279,0.869409739,0.477569636,0.8554,0.012032114,0.915288412,0.5968,0.01,1.154009161,0.5715,0.02,7,168,2007,628,0,5,-0.6217845,1.0574,1853.07,469.8625488
9554,61B6303,0.951306894,0.058403955,0.9543,0.808479259,0.756292621,0.89,0.015416146,0.915424101,0.5965,0.13,0.815983006,0.8783,0.00,7,168,2007,530,0,5,-0.8421833,0.8248,2079.59,586.878418
9555,61B6304,0.945684746,0.101723875,0.9538,0.85358178,0.576906829,0.8824,0.015935389,0.974800215,0.6038,0.08,0.915129067,0.8611,0.01,7,168,2007,518,0,5,-0.8335236,0.7975,2003.6,589.9868164
9556,61B6305,0.938773442,0.187599273,0.9506,0.824790651,0.915025026,0.8842,0.015004332,0.775793185,0.6254,0.10,0.915025026,0.8662,0.01,7,168,2007,542,0,5,-0.8235858,0.8102,2007.38,556.814209
9557,61B6306,0.914709215,0.159918857,0.9394,0.872543102,0.437726614,0.8675,0.010850388,0.795878221,0.5981,0.03,0.994879811,0.7279,0.01,7,168,2007,620,0,5,-0.7189171,0.9169,1893.68,569.3099365
9558,61B6307,0.873706923,0.332915087,0.9188,0.848478875,0.616575585,0.8449,0.016329297,1.213117568,0.5972,0.01,1.113715171,0.4829,0.02,7,168,2007,609,0,1,-0.5405863,1.1153,1831.53,522.7880859
9559,61B6310,0.887672769,0.21797023,0.9242,0.859472503,0.477586741,0.8517,0.017976551,1.233626926,0.6035,0.01,1.114326348,0.489,0.02,7,168,2007,600,0,5,-0.6100564,0.9527,1837.18,524.0880127
9560,61B6401,0.949194112,0.10173596,0.9641,0.661676729,1.11422658,0.8965,0.02327641,1.432503814,0.6167,0.26,0.835669935,0.9042,0.03,7,170,2004,634,0,5,-1.153056,1.2394,2148.4,1072.38
9561,61B6402,0.946436753,0.086855664,0.9589,0.709232226,0.934915388,0.8919,0.024064227,1.55161622,0.5961,0.21,0.934915388,0.8992,0.03,7,170,2004,622,0,5,-1.124906,1.2685,2079.87,1156.61
9562,61B6403,0.938254199,0.086906679,0.9614,0.654228277,1.093926655,0.8932,0.021629157,1.352477215,0.6202,0.26,0.954697306,0.9077,0.02,7,170,2004,653,0,5,-0.9770705,1.1745,2232.25,871.4569092
9563,61B6404,0.951557563,0.086864994,0.9674,0.649196992,1.074281678,0.8998,0.020859245,1.352813386,0.6156,0.28,0.935015824,0.9052,0.02,7,171,2004,644,0,5,-1.109389,1.2096,2212.31,1016.65
9564,61B6405,0.912292049,0.130925817,0.942,0.618686989,1.193765656,0.8651,0.028773224,1.810583161,0.6245,0.26,1.034545457,0.9093,0.05,7,170,2004,554,0,8,-0.9801623,1.3294,1871.97,1235.08
9565,61B6406,0.892811484,0.101355197,0.9311,0.640244526,0.974983175,0.8596,0.031029246,1.870266055,0.6473,0.22,0.99484418,0.9185,0.06,7,170,2004,544,0,7,-0.8867652,1.218,1659.75,1239.54
9566,61B6407,0.939632879,0.086857219,0.9606,0.665902292,1.094042252,0.8888,0.022058875,1.412390612,0.622,0.25,1.034343927,0.9079,0.01,7,170,2004,702,1,5,-0.9149485,1.1815,2228.19,724.2893066
9567,61B6501,0.938361629,0.116253775,0.9502,0.810341372,0.596829392,0.8626,0.022381164,1.233395971,0.6032,0.11,1.392601916,0.8414,0.02,7,152,2006,759,0,7,-0.9443128,1.1038,1976.3,1043.37
9568,61B6502,0.935443125,0.086869661,0.9482,0.808729928,0.576952922,0.8584,0.023115266,1.293179179,0.604,0.10,1.372745638,0.8397,0.02,7,152,2006,727,0,5,-0.9266683,1.1289,1951.12,1053.04
9569,61B6503,0.928334868,0.130402263,0.9463,0.777861827,0.855300499,0.8563,0.038173313,1.750439018,0.638,0.11,2.008937806,0.8305,0.03,7,152,2006,706,0,5,-0.8986309,1.2414,1811.14,1173.91
9570,61B6504,0.919436117,0.175042464,0.9417,0.785686282,0.756116565,0.8462,0.036257485,1.571781008,0.6352,0.10,1.631457498,0.8284,0.04,7,152,2006,753,0,7,-0.843704,1.2634,1775.93,1117.66
9571,61B6506,0.944377686,0.087247791,0.9531,0.784003218,0.855438323,0.875,0.028737414,1.531768846,0.6162,0.13,1.293086564,0.8633,0.01,7,152,2006,718,0,5,-0.9295892,1.1281,2079.67,1145.93
9572,61B6507,0.958594201,0.07265284,0.9642,0.849517361,0.477561084,0.8871,0.018280935,1.014705186,0.6035,0.09,1.074416338,0.8591,0.01,7,152,2006,809,0,5,-0.9442812,0.9107,2069.9,877.5959473
9573,61B6508,0.959220874,0.043737861,0.9625,0.873653208,0.33832522,0.8924,0.01684854,1.034786338,0.5869,0.07,0.935347024,0.8556,0.00,7,152,2006,818,0,5,-0.907041,0.7575,2039.2,696.6499023
9574,61B6601,0.887601149,0.116216836,0.9325,0.786850102,0.676415299,0.8541,0.047824071,2.009513382,0.6617,0.05,2.128933548,0.752,0.06,7,152,2006,615,0,5,-0.8035516,0.9298,1426.97,625.5926514
9575,61B6603,0.880367557,0.145479681,0.9305,0.782821493,0.676589849,0.8515,0.048916272,2.069515986,0.6677,0.05,1.850589004,0.7524,0.07,7,152,2006,605,0,5,-0.8031097,0.9958,1442.25,652.2843018
9576,61B6604,0.932220238,0.072638532,0.9478,0.744307986,0.795692984,0.8725,0.030635337,1.750627052,0.6159,0.16,1.173618326,0.8742,0.03,7,152,2006,631,0,5,-1.037411,1.1974,1852.68,1270.53
9577,61B6605,0.868675637,0.145453631,0.934,0.809070122,0.477514883,0.8533,0.040357715,1.909930927,0.6631,0.02,1.710977109,0.6017,0.08,7,152,2006,545,0,5,-0.6754636,1.0993,1411.67,709.9772949
9578,61B6608,0.939579164,0.043560617,0.9523,0.765650664,0.895298791,0.8763,0.030886006,1.750752431,0.6164,0.14,1.591499941,0.8685,0.03,7,152,2006,641,0,5,-1.061536,1.133,1847.5,1291.39
9579,61B7101,0.93150404,0.072094158,0.9466,0.762642635,0.914894002,0.8527,0.069130939,1.670542856,0.709,0.10,2.943355641,0.7673,0.00,10,170,2005,729,0,5,-0.6758419,0.8619,1977.7,425.0690918
9580,61B7102,0.914548071,0.08652383,0.938,0.768479643,0.855284233,0.8417,0.052103349,1.710568465,0.6757,0.09,2.466439624,0.8005,0.02,10,170,2005,611,1,7,-0.6833546,0.9936,1962.56,1006.7
9581,61B7103,0.893348632,0.115842808,0.9279,0.785184943,0.616888582,0.8204,0.058728174,2.029555745,0.6662,0.05,2.48728861,0.6966,0.04,10,169,2005,943,0,1,-0.6173137,1.074,1722.09,1173.19
9582,61B7104,0.920385078,0.043559057,0.9347,0.805417516,0.457498211,0.8246,0.066839108,2.367306623,0.6631,0.05,2.765231418,0.6221,0.02,10,170,2005,623,NA,NA,-0.7658409,0.979,1954.12,1026.17
9583,61B7105,0.934888072,0.028959146,0.9438,0.780798235,0.81572533,0.8333,0.097689304,2.129009795,0.7015,0.06,3.462027484,0.5919,0.01,10,170,2005,634,0,5,-0.84584,1.1694,1962.39,473.3704834
9584,61B7106,0.914154162,0.087191893,0.9345,0.818219541,0.437631284,0.8274,0.054305656,2.069071327,0.6639,0.04,2.447031463,0.6451,0.03,10,169,2005,952,1,5,-0.8186569,0.9437,1751.86,1168.65
9585,61B7107,0.914261592,0.087239981,0.9397,0.745489711,0.835505365,0.8504,0.044368419,1.730579881,0.6713,0.12,2.12847618,0.8474,0.02,10,170,2005,601,0,5,-0.7398319,1.0805,1961.42,996.4106445
9586,61B7108,0.926186276,0.116647927,0.9465,0.719796135,0.955046867,0.8691,0.032443735,1.551919007,0.6576,0.17,1.711007746,0.8829,0.01,10,170,2005,546,0,5,-0.7853085,1.2478,2032.97,854.7388916
9587,61B7202,0.846974861,0.116639573,0.9253,0.794137409,0.417819155,0.8362,0.03892532,1.790488177,0.6563,0.01,1.81042107,0.4632,0.07,5,189,2007,756,0,7,-0.1443876,1.2101,1209.04,842.3647461
9588,61B7204,0.913742349,0.043433275,0.9279,0.814244647,0.437663914,0.8284,0.060751431,2.069038217,0.6653,0.04,2.566406868,0.593,0.04,5,189,2007,722,0,5,-0.8621165,1.1415,1674.09,1203.94
9589,61B7205,0.856374949,0.116658372,0.9172,0.786509908,0.616861688,0.8352,0.034252133,1.651481251,0.6334,0.04,1.969815838,0.6299,0.07,5,189,2007,742,0,5,-0.5241355,1.0019,1324.89,1187.81
9590,61B7206,0.888138297,0.116660461,0.9277,0.814566935,0.417893978,0.8315,0.038191218,1.93010681,0.6313,0.04,2.089212643,0.6483,0.06,5,189,2007,816,0,5,-0.7208871,0.9414,1543.52,1173.74
9591,61B7207,0.90681314,0.058174568,0.9326,0.773922742,0.696429024,0.8231,0.084475465,2.328007822,0.685,0.05,3.283018957,0.5918,0.02,5,189,2007,706,0,5,-0.776135,1.0184,1916.33,996.6898193
9592,61B7208,0.84969641,0.231784705,0.9171,0.773654168,0.716239082,0.8162,0.04422518,2.128857307,0.6615,0.03,2.248145068,0.6298,0.07,5,189,2007,828,0,5,-0.02032433,1.0445,1414.15,928.8200073
9593,61B7301,0.815211513,0.247952786,0.9095,0.730395854,0.716208022,0.8086,0.048486553,2.208425956,0.6613,0.04,2.526726343,0.6562,0.09,7,159,2007,612,0,1,0.2763697,1.563,1293.82,715.5767212
9594,61B7302,0.866849334,0.217927301,0.9248,0.703341503,1.014559844,0.8304,0.042291447,1.929700766,0.6551,0.12,2.068964127,0.8645,0.06,7,159,2007,626,0,1,-0.4458429,1.3649,1625.72,1100.04
9595,61B7303,0.808855262,0.304166492,0.9084,0.689089178,0.835625046,0.8204,0.043276218,2.148640298,0.6608,0.08,1.671121968,0.8826,0.11,7,159,2007,710,0,5,-0.3644882,1.1196,1395.58,685.5522461
9596,61B7304,0.808515069,0.217282825,0.9061,0.728533741,0.696304335,0.8031,0.05468166,2.367306623,0.661,0.03,2.446865959,0.5925,0.09,7,159,2007,541,0,5,0.3294461,1.6473,1257.41,679.5703735
9597,61B7306,0.817055721,0.32195901,0.9065,0.727029727,0.815895326,0.8016,0.050921624,2.168946395,0.6642,0.04,2.566925291,0.6546,0.08,7,159,2007,604,0,5,0.2613276,1.3942,1325.1,712.6998901
